0000024036;00106;-00026;-00278;00106;-00022;-00277;03293;-01384;01771;03320;-01370;01773
0000024038;00107;-00028;-00281;00106;-00023;-00278;03313;-01425;01858;03319;-01375;01781
0000024041;00105;-00026;-00274;00106;-00023;-00277;03369;-01462;01822;03324;-01383;01785
0000024043;00106;-00023;-00281;00106;-00023;-00278;03402;-01413;01732;03331;-01386;01780
0000024045;00106;-00026;-00282;00106;-00023;-00278;03403;-01371;01708;03338;-01385;01773
0000024048;00102;-00020;-00280;00105;-00023;-00278;03355;-01371;01746;03340;-01383;01770
0000024050;00107;-00022;-00282;00106;-00023;-00278;03307;-01376;01796;03336;-01383;01773
0000024053;00104;-00019;-00275;00105;-00022;-00278;03261;-01416;01812;03329;-01386;01776
0000024055;00103;-00023;-00275;00105;-00022;-00278;03283;-01412;01804;03325;-01388;01779
0000024057;00110;-00020;-00277;00105;-00022;-00278;03314;-01437;01774;03324;-01393;01778
0000024060;00107;-00022;-00277;00106;-00022;-00277;03322;-01425;01766;03324;-01396;01777
0000024062;00105;-00021;-00282;00105;-00022;-00278;03311;-01422;01762;03322;-01398;01776
0000024065;00103;-00024;-00281;00105;-00022;-00278;03294;-01404;01751;03320;-01399;01773
0000024067;00099;-00026;-00279;00105;-00022;-00278;03338;-01460;01770;03321;-01405;01773
0000024070;00111;-00021;-00283;00105;-00022;-00279;03386;-01482;01744;03327;-01412;01770
0000024072;00105;-00024;-00282;00105;-00022;-00279;03370;-01467;01739;03331;-01417;01767
0000024074;00105;-00023;-00272;00105;-00022;-00278;03341;-01395;01755;03332;-01415;01766
0000024077;00102;-00025;-00275;00105;-00023;-00278;03310;-01358;01713;03330;-01409;01761
0000024079;00104;-00025;-00282;00105;-00023;-00278;03302;-01397;01736;03327;-01408;01758
0000024082;00106;-00024;-00282;00105;-00023;-00278;03266;-01467;01774;03321;-01414;01760
0000024084;00101;-00027;-00280;00104;-00023;-00279;03290;-01512;01784;03318;-01423;01762
0000024086;00104;-00026;-00275;00104;-00023;-00278;03307;-01476;01749;03317;-01428;01761
0000024089;00105;-00025;-00280;00104;-00023;-00278;03317;-01429;01706;03317;-01428;01756
0000024091;00103;-00021;-00275;00104;-00023;-00278;03314;-01406;01735;03317;-01426;01754
0000024094;00108;-00021;-00278;00104;-00023;-00278;03312;-01416;01737;03316;-01425;01752
0000024096;00107;-00021;-00271;00105;-00023;-00277;03340;-01446;01727;03319;-01427;01750
0000024099;00103;-00021;-00280;00104;-00022;-00277;03370;-01496;01698;03323;-01433;01745
0000024101;00107;-00025;-00281;00105;-00023;-00278;03375;-01476;01698;03328;-01437;01740
0000024103;00106;-00021;-00281;00105;-00022;-00278;03355;-01400;01710;03331;-01434;01737
0000024106;00106;-00023;-00284;00105;-00022;-00279;03346;-01399;01700;03332;-01430;01734
0000024108;00105;-00021;-00270;00105;-00022;-00278;03333;-01404;01696;03332;-01428;01730
0000024111;00103;-00018;-00279;00105;-00022;-00278;03338;-01463;01700;03333;-01431;01727
0000024113;00107;-00018;-00273;00105;-00021;-00277;03328;-01494;01706;03332;-01437;01725
0000024115;00102;-00020;-00272;00104;-00021;-00277;03330;-01525;01776;03332;-01445;01730
0000024118;00103;-00017;-00275;00104;-00021;-00276;03308;-01548;01790;03330;-01455;01736
0000024120;00103;-00016;-00279;00104;-00020;-00277;03317;-01537;01748;03328;-01463;01737
0000024123;00106;-00020;-00275;00104;-00020;-00276;03313;-01510;01698;03327;-01467;01733
0000024125;00105;-00025;-00271;00104;-00021;-00276;03312;-01429;01632;03325;-01464;01723
0000024127;00104;-00020;-00276;00104;-00021;-00276;03298;-01425;01672;03323;-01460;01718
0000024130;00106;-00017;-00282;00104;-00020;-00276;03340;-01476;01748;03324;-01461;01721
0000024132;00103;-00023;-00282;00104;-00020;-00277;03397;-01504;01679;03331;-01465;01717
0000024135;00107;-00021;-00275;00104;-00020;-00277;03352;-01484;01618;03333;-01467;01708
0000024137;00107;-00025;-00280;00105;-00021;-00277;03289;-01444;01684;03329;-01465;01705
0000024139;00103;-00032;-00280;00104;-00022;-00277;03275;-01437;01740;03324;-01462;01709
0000024142;00104;-00024;-00281;00104;-00022;-00277;03298;-01484;01728;03321;-01464;01710
0000024144;00107;-00021;-00283;00104;-00022;-00278;03347;-01527;01710;03324;-01470;01710
0000024147;00106;-00022;-00284;00105;-00022;-00278;03330;-01525;01727;03324;-01475;01712
0000024149;00103;-00020;-00283;00104;-00022;-00279;03317;-01502;01704;03323;-01478;01711
0000024152;00108;-00022;-00277;00105;-00022;-00279;03290;-01524;01713;03320;-01482;01711
0000024154;00104;-00016;-00279;00105;-00021;-00279;03329;-01557;01735;03321;-01489;01713
0000024156;00105;-00025;-00284;00105;-00021;-00279;03344;-01574;01722;03323;-01497;01714
0000024159;00105;-00023;-00276;00105;-00021;-00279;03345;-01556;01706;03325;-01503;01713
0000024161;00103;-00024;-00275;00104;-00022;-00278;03364;-01549;01690;03329;-01507;01711
0000024164;00105;-00021;-00272;00104;-00022;-00278;03399;-01511;01614;03335;-01507;01702
0000024166;00108;-00019;-00280;00105;-00021;-00278;03373;-01486;01588;03339;-01505;01691
0000024168;00106;-00018;-00278;00105;-00021;-00278;03292;-01484;01638;03334;-01503;01686
0000024171;00105;-00029;-00279;00105;-00022;-00278;03287;-01515;01744;03330;-01504;01691
0000024173;00103;-00022;-00276;00105;-00022;-00278;03307;-01532;01709;03328;-01507;01693
0000024176;00102;-00026;-00278;00104;-00022;-00278;03356;-01546;01648;03330;-01511;01689
0000024178;00108;-00023;-00280;00105;-00022;-00278;03366;-01564;01666;03334;-01516;01686
0000024180;00105;-00022;-00276;00105;-00022;-00278;03326;-01556;01658;03333;-01519;01684
0000024183;00108;-00023;-00277;00105;-00022;-00278;03296;-01533;01658;03329;-01521;01681
0000024185;00105;-00020;-00282;00105;-00022;-00278;03295;-01519;01654;03326;-01520;01679
0000024188;00107;-00019;-00287;00105;-00021;-00279;03321;-01510;01612;03325;-01519;01672
0000024190;00102;-00024;-00273;00105;-00022;-00278;03353;-01480;01610;03328;-01516;01666
0000024193;00106;-00021;-00282;00105;-00022;-00278;03352;-01484;01626;03330;-01513;01662
0000024195;00110;-00023;-00285;00105;-00022;-00279;03341;-01478;01626;03331;-01509;01659
0000024197;00104;-00025;-00293;00105;-00022;-00280;03338;-01474;01648;03332;-01506;01658
0000024200;00106;-00024;-00278;00105;-00022;-00280;03292;-01484;01674;03328;-01504;01659
0000024202;00107;-00019;-00278;00105;-00022;-00280;03324;-01492;01668;03328;-01503;01660
0000024205;00108;-00025;-00280;00105;-00022;-00280;03337;-01550;01652;03328;-01507;01659
0000024207;00105;-00025;-00282;00105;-00022;-00280;03345;-01574;01668;03330;-01513;01660
0000024209;00105;-00020;-00283;00105;-00022;-00280;03319;-01560;01686;03329;-01518;01662
0000024212;00105;-00025;-00276;00105;-00022;-00280;03269;-01529;01634;03323;-01519;01660
0000024214;00107;-00024;-00280;00105;-00022;-00280;03271;-01506;01718;03318;-01517;01665
0000024217;00112;-00020;-00282;00106;-00022;-00280;03320;-01522;01703;03318;-01518;01669
0000024219;00101;-00020;-00290;00105;-00022;-00281;03371;-01533;01646;03323;-01519;01667
0000024221;00099;-00024;-00280;00105;-00022;-00281;03368;-01508;01646;03327;-01518;01665
0000024224;00107;-00024;-00277;00105;-00022;-00280;03323;-01528;01708;03327;-01519;01669
0000024226;00106;-00027;-00275;00105;-00023;-00280;03320;-01540;01648;03326;-01521;01667
0000024229;00101;-00027;-00277;00105;-00023;-00279;03321;-01550;01612;03326;-01524;01661
0000024231;00106;-00028;-00284;00105;-00023;-00280;03287;-01547;01664;03322;-01526;01662
0000024234;00106;-00023;-00283;00105;-00023;-00280;03269;-01532;01682;03317;-01526;01663
0000024236;00106;-00024;-00269;00105;-00023;-00279;03264;-01540;01678;03312;-01528;01665
0000024238;00100;-00021;-00281;00104;-00023;-00279;03311;-01558;01650;03312;-01530;01663
0000024241;00102;-00024;-00281;00104;-00023;-00279;03327;-01577;01710;03313;-01535;01668
0000024243;00103;-00025;-00278;00104;-00023;-00279;03332;-01564;01680;03315;-01538;01669
0000024246;00109;-00023;-00280;00104;-00023;-00279;03297;-01562;01690;03313;-01540;01671
0000024248;00105;-00020;-00284;00104;-00023;-00280;03310;-01594;01696;03313;-01545;01673
0000024250;00103;-00021;-00285;00104;-00023;-00280;03284;-01597;01686;03310;-01550;01674
0000024253;00100;-00025;-00276;00104;-00023;-00280;03307;-01590;01654;03310;-01554;01672
0000024255;00107;-00019;-00278;00104;-00022;-00279;03309;-01582;01658;03310;-01556;01671
0000024258;00105;-00028;-00275;00104;-00023;-00279;03291;-01576;01624;03308;-01558;01666
0000024260;00108;-00024;-00279;00104;-00023;-00279;03315;-01542;01606;03308;-01557;01661
0000024263;00109;-00025;-00283;00105;-00023;-00279;03295;-01562;01646;03307;-01557;01659
0000024629;00108;-00005;-00267;00104;-00010;-00272;02921;-00479;02245;03145;-00606;02118
0000024631;00108;-00011;-00264;00105;-00010;-00271;02856;-00683;02021;03117;-00613;02109
0000024634;00105;-00009;-00266;00105;-00010;-00271;02673;-01027;01979;03075;-00653;02097
0000024636;00107;-00022;-00262;00105;-00011;-00270;02906;-01709;03162;03059;-00753;02198
0000024639;00109;-00022;-00262;00105;-00012;-00269;03115;-01905;03351;03064;-00863;02308
0000024641;00108;-00015;-00272;00105;-00012;-00269;02885;-01831;02469;03047;-00955;02323
0000024643;00109;-00019;-00274;00106;-00013;-00270;02580;-01736;02481;03002;-01029;02338
0000024646;00105;-00022;-00273;00105;-00014;-00270;03309;-01741;02027;03032;-01097;02308
0000024648;00102;-00018;-00271;00105;-00014;-00270;03979;-02291;02371;03122;-01210;02314
0000024651;00103;-00028;-00283;00105;-00015;-00271;03861;-02285;02036;03192;-01312;02288
0000024653;00105;-00031;-00279;00105;-00017;-00272;04236;-02198;00800;03291;-01397;02146
0000024656;00104;-00027;-00272;00105;-00018;-00272;04687;-02588;00422;03424;-01510;01982
0000024658;00104;-00031;-00278;00105;-00019;-00272;04104;-03104;00430;03489;-01662;01834
0000024660;00104;-00027;-00279;00104;-00020;-00273;02974;-03292;00958;03440;-01817;01751
0000024663;00101;-00024;-00278;00104;-00020;-00273;02347;-02838;00792;03336;-01914;01660
0000024665;00105;-00023;-00279;00104;-00020;-00274;01751;-02238;00770;03185;-01944;01575
0000024668;00109;-00024;-00272;00105;-00021;-00274;01084;-01606;01584;02985;-01912;01576
0000024670;00106;-00019;-00270;00105;-00020;-00273;00866;-01120;02378;02783;-01837;01652
0000024672;00108;-00019;-00266;00105;-00020;-00273;00992;-01099;03532;02613;-01767;01831
0000024675;00105;-00019;-00270;00105;-00020;-00272;01416;-01515;04506;02499;-01743;02085
0000024677;00106;-00017;-00269;00105;-00020;-00272;02324;-01906;04593;02482;-01758;02324
0000024680;00110;-00020;-00272;00105;-00020;-00272;03241;-01997;03982;02554;-01781;02481
0000024682;00105;-00026;-00270;00105;-00020;-00272;03206;-01948;03574;02616;-01797;02585
0000024685;00107;-00025;-00274;00105;-00021;-00272;02771;-01777;03148;02631;-01795;02639
0000024687;00114;-00024;-00271;00106;-00021;-00272;02227;-01583;02503;02593;-01775;02626
0000024689;00105;-00024;-00269;00106;-00021;-00271;02144;-01633;01664;02550;-01761;02534
0000024692;00104;-00029;-00268;00106;-00022;-00271;02371;-01694;00662;02533;-01755;02356
0000024694;00105;-00033;-00278;00106;-00023;-00272;02483;-01752;00129;02528;-01754;02144
